galaxy_id,redshift,source_h5_row,bundle_h5_row,catalog_log_stellar_mass,recent_delta_ms,recent_window,recent_ms_settings
2651179018674328617,0.8700000047683716,141906,12980,,,,
2625553875660807679,0.8700000047683716,141924,12981,,,,
2767589270649564258,0.7919999957084656,141960,12987,,,,
2653014419675954471,0.8560000061988831,141978,12991,,,,
2687529585641932119,0.8180000185966492,142000,12996,,,,
2630852090668804745,0.7260000109672546,142118,13010,,,,
2667019467639892002,0.7379999756813049,142278,13025,,,,
2735348725655618408,0.8199999928474426,142493,13045,,,,
2635746365677114116,0.7300000190734863,142525,13047,,,,
2725899041650202054,0.7900000214576721,142546,13049,,,,
2754624749664485979,0.7139999866485596,142558,13052,,,,
2678210138648186178,0.8299999833106995,142703,13062,,,,
2669501671649803083,0.7319999933242798,142737,13063,,,,
2764579267651543623,0.7300000190734863,142846,13071,,,,
2734108384674984580,0.7400000095367432,142897,13073,,,,
2694437763639009639,0.7139999866485596,142955,13078,,,,
2671506554679805181,0.8379999995231628,142990,13082,,,,
2714625455678266530,0.7919999957084656,143033,13087,,,,
2649727648639020000,0.8220000267028809,143111,13091,,,,
2741978990650042820,0.8700000047683716,143150,13095,,,,
2692283402682349405,0.7480000257492065,143151,13096,,,,
2751956014660458397,0.7879999876022339,143156,13098,,,,
2624829255652795980,0.7179999947547913,143209,13104,,,,
2755859931671674005,0.8299999833106995,143294,13115,,,,
2644188351670474008,0.75,143295,13116,,,,
2718268849680284133,0.75,143571,13143,,,,
2682047950673439541,0.8679999709129333,143658,13150,,,,
2707824896648233370,1.0140000581741333,143721,13157,,,,
2702095379687197202,0.9300000071525574,143834,13166,,,,
2638906603668565383,0.9620000123977661,144066,13190,,,,
2741254909669622285,0.984000027179718,144290,13211,,,,
2658681023668876698,0.921999990940094,144307,13215,,,,
2659926515678439884,0.9020000100135803,144309,13216,,,,
2652023828684698659,0.9599999785423279,144338,13220,,,,
2758840610664951385,0.9300000071525574,144664,13244,,,,
2742501400640865583,0.9879999756813049,144678,13245,,,,
2714547310643828161,0.9660000205039978,144748,13250,,,,
2711484882691301867,1.0099999904632568,144801,13257,,,,
2711942789656991662,0.9959999918937683,145151,13287,,,,
2767804446660793248,0.9580000042915344,145159,13289,,,,
2684132651646603701,0.9200000166893005,145237,13299,,,,
2668046088649152686,0.9279999732971191,145343,13305,,,,
2681297075681779880,0.984000027179718,145397,13311,,,,
2755137524676069936,0.9200000166893005,145457,13318,,,,
2747211268655253089,0.984000027179718,145730,13342,,,,
2732709580661893628,0.9739999771118164,145775,13346,,,,
2678023177639950475,0.9860000014305115,145840,13348,,,,
2687993303689301845,0.9240000247955322,146040,13378,,,,
2660007678658316571,0.9399999976158142,146057,13380,,,,
2737660245682281100,0.9879999756813049,146364,13400,,,,
2697486417686297783,0.9200000166893005,146381,13401,,,,
2732135091679566491,0.9599999785423279,146741,13424,,,,
2691881064685832596,0.9200000166893005,146961,13444,,,,
2673516781671313439,0.9580000042915344,147161,13463,,,,
2753089915681087204,0.949999988079071,147179,13464,,,,
2732741015687353240,0.9860000014305115,147336,13478,,,,
2715726339674356425,0.9660000205039978,147438,13486,,,,
2676251714665325353,0.9559999704360962,147575,13497,,,,
2741461257681028553,0.9300000071525574,147765,13514,,,,
2727394625679445498,0.9380000233650208,147855,13528,,,,
2652212602647871083,0.972000002861023,147900,13531,,,,
2758458207664527631,0.9760000109672546,147912,13534,,,,
2691235554682708428,0.9440000057220459,148000,13542,,,,
2660514061680209499,0.9200000166893005,148196,13551,,,,
2737726534658614445,0.921999990940094,148255,13559,,,,
2640185266654879026,0.9879999756813049,148261,13560,,,,
2735742870658941120,0.9480000138282776,148359,13573,,,,
2645517487644157359,0.9900000095367432,148674,13594,,,,
2764783125661607461,0.9599999785423279,148795,13604,,,,
2706230157684573875,0.9879999756813049,148878,13613,,,,
2689638262687382150,1.2100000381469727,149291,13645,,,,
2747678757640880194,1.1579999923706055,149350,13649,,,,
