galaxy_id,redshift,source_h5_row,bundle_h5_row
2700848643663388758,0.30000001192092896,37963,3430
2714172969650449316,0.3799999952316284,37989,3434
2752534144677562182,0.14000000059604645,38247,3446
2704288343644506213,0.1599999964237213,38326,3453
2677197406680587739,0.10599999874830246,38498,3467
2677580659649118426,0.18000000715255737,38499,3468
2735902003686832957,0.18799999356269836,38504,3469
2659122684683452114,0.20000000298023224,38672,3477
2672338427678881185,0.11999999731779099,38757,3483
2637704871652492598,0.17000000178813934,38854,3487
2643590431640031901,0.23000000417232513,38907,3495
2675847221677218438,0.1120000034570694,38962,3502
2632410493659973817,0.15000000596046448,39013,3505
2714832383638441609,0.25200000405311584,39159,3512
2741517880651240498,0.18400000035762787,39281,3521
2646278496639802019,0.36399999260902405,39329,3524
2742274312649028550,0.30399999022483826,39477,3534
2732336248687708325,0.09600000083446503,39481,3536
2635958741645308617,0.20000000298023224,39583,3547
2740598207649403922,0.10400000214576721,39603,3549
2714651757691774379,0.22200000286102295,39750,3564
2657439753662194528,0.2800000011920929,39897,3574
2685548220682879220,0.3799999952316284,39934,3581
2680520016687113151,0.25999999046325684,39953,3582
2683651131683119567,0.08399999886751175,40142,3597
2745310549640270960,0.22200000286102295,40189,3603
2687301041690186182,0.3479999899864197,40301,3611
2688334468662783643,0.30000001192092896,40310,3613
2701860492682434765,0.12800000607967377,40368,3614
2740148187656710980,0.15000000596046448,40369,3615
2764456116662502594,0.18000000715255737,40397,3619
2705721236683553809,0.2199999988079071,40406,3621
2744327488658343396,0.11599999666213989,40529,3629
2753094418644378917,0.3540000021457672,40583,3634
2756531843674320876,0.3659999966621399,40642,3639
2664594540668527407,0.2199999988079071,40648,3641
2696061495643833282,0.09000000357627869,40670,3642
2667146630657320734,0.23399999737739563,40690,3644
2768012310666771253,0.2460000067949295,40745,3647
2640973495657402351,0.21199999749660492,40843,3659
2670065526675582209,0.13199999928474426,40868,3663
2667934315678245759,0.22200000286102295,40891,3665
2666286822677156277,0.3019999861717224,40893,3666
2724925568685637086,0.335999995470047,40965,3672
2641673749675397081,0.3100000023841858,41148,3686
2705842697660143214,0.17000000178813934,41437,3718
2706419829684973931,0.1420000046491623,41451,3720
2648146952671196121,0.05000000074505806,41460,3722
2705972306685232582,0.0820000022649765,41530,3727
2750710484643917673,0.19599999487400055,41673,3741
2692133153679795178,0.257999986410141,41716,3746
2751788720672051092,0.2619999945163727,41890,3758
2748682353662283307,0.3580000102519989,42067,3766
2767080553664383756,0.14000000059604645,42164,3772
2694362976643556910,0.1080000028014183,42184,3776
2634770076664651403,0.30399999022483826,42219,3780
2720848169648561547,0.36399999260902405,42248,3784
2696797606641478162,0.13199999928474426,42329,3793
2712653950680036339,0.35600000619888306,42396,3795
2734692227641593418,0.2639999985694885,42436,3798
2649196522685262573,0.1379999965429306,42469,3801
2699904500648676007,0.11599999666213989,42522,3806
