galaxy_id,cluster,phz_log_sfr,phz_log_stellar_mass,phz_log_ssfr,valid
2686042241679397541,2,-0.0974949300289154,9.981033325195312,-10.078528255224228,True
2711390621684903947,1,0.3401626944541931,8.937297821044922,-8.597135126590729,True
2729334691655985372,2,-0.6611170768737793,9.252005577087402,-9.913122653961182,True
2664777802671071511,3,0.6299245357513428,10.235623359680176,-9.605698823928833,True
2651838224670817206,1,0.034858644008636475,9.372998237609863,-9.338139593601227,True
2729717372659583861,1,0.18626496195793152,9.201578140258789,-9.015313178300858,True
2738875255660151104,1,-0.9485427141189575,8.539948463439941,-9.488491177558899,True
2656214334669220687,2,-0.01022474467754364,9.8882474899292,-9.898472234606743,True
2725588862661028162,1,-0.7916407585144043,8.835043907165527,-9.626684665679932,True
2663322737670942761,1,-0.6136182546615601,9.013265609741211,-9.626883864402771,True
2649455221680913936,3,0.22832415997982025,10.590877532958984,-10.362553372979164,True
2666972860670784577,2,0.4145292639732361,10.070990562438965,-9.656461298465729,True
2666592825670926159,2,0.011876583099365234,9.680429458618164,-9.668552875518799,True
2700794819659362750,1,-0.2556341290473938,9.190430641174316,-9.44606477022171,True
2731856301655445559,1,-0.2050952911376953,9.292021751403809,-9.497117042541504,True
2639515814675951575,1,-1.4923772811889648,8.42854118347168,-9.920918464660645,True
2635816068675663329,2,-0.10062991827726364,9.652941703796387,-9.75357162207365,True
2739562834672928156,1,-0.2385827898979187,9.255871772766113,-9.494454562664032,True
2639917215675048754,1,0.6366048455238342,9.867232322692871,-9.230627477169037,True
2648393206675321135,3,-2.039726734161377,9.298032760620117,-11.337759494781494,True
2731214095655228135,1,-1.1275376081466675,8.557901382446289,-9.685438990592957,True
2717195936656125584,1,-0.3601781129837036,9.066513061523438,-9.426691174507141,True
2625193142660109826,1,-1.4111987352371216,8.533963203430176,-9.945161938667297,True
2693145795650503371,1,-0.9799096584320068,9.113935470581055,-10.093845129013062,True
2630100529653087494,1,-0.2502434253692627,9.403419494628906,-9.653662919998169,True
2677625689642549057,1,0.1876789927482605,9.581954956054688,-9.394275963306427,True
2674055437644284736,1,-0.17400231957435608,9.593939781188965,-9.767942100763321,True
2685527823649057447,1,-0.25407859683036804,8.874086380004883,-9.12816497683525,True
2679720290643788203,1,-0.5057632923126221,9.270453453063965,-9.776216745376587,True
2736035690664476616,2,0.09208321571350098,9.483716011047363,-9.391632795333862,True
2694642778650865719,1,-0.9000698328018188,9.643038749694824,-10.543108582496643,True
2656224899666159684,2,-0.362139493227005,9.843892097473145,-10.20603159070015,True
2766545043649377787,1,-0.1023886576294899,9.276875495910645,-9.379264153540134,True
2656803689641301255,2,0.4675428867340088,10.266904830932617,-9.799361944198608,True
2633941255651390505,1,-1.1269686222076416,9.213973999023438,-10.340942621231079,True
2693979910650394536,1,0.1297481656074524,9.539289474487305,-9.409541308879852,True
2738179977680894256,1,0.10025301575660706,9.764419555664062,-9.664166539907455,True
2678618210642897247,2,0.583873450756073,10.09810733795166,-9.514233887195587,True
2710223385651261182,2,-0.2808675765991211,9.814032554626465,-10.094900131225586,True
2674321053644034240,3,-1.4540753364562988,9.82483959197998,-11.27891492843628,True
2673201046645779010,1,-0.6251835823059082,8.892227172851562,-9.51741075515747,True
2680145580641600493,2,0.6089046001434326,9.89421272277832,-9.285308122634888,True
2745893704652967516,1,-0.3010518252849579,9.162471771240234,-9.463523596525192,True
2741478403678949583,2,-0.16855373978614807,9.33007526397705,-9.498629003763199,True
2646048692664518604,1,-0.4141390025615692,8.976693153381348,-9.390832155942917,True
2758312313643766942,3,-0.09389635920524597,10.23575210571289,-10.329648464918137,True
2760008816643185090,3,0.40408846735954285,10.55370044708252,-10.149611979722977,True
2738449921676747192,1,-0.4523721933364868,9.035860061645508,-9.488232254981995,True
2761374323658399041,2,0.2166127860546112,10.56428337097168,-10.347670584917068,True
2765984421647937502,3,-0.6915652751922607,9.500127792358398,-10.19169306755066,True
2685552061650683528,1,-0.23929204046726227,9.51427936553955,-9.753571406006813,True
2627266791671191836,1,-1.1658589839935303,9.221463203430176,-10.387322187423706,True
2655718963639323841,1,-1.3249560594558716,8.429293632507324,-9.754249691963196,True
2765838456648241788,3,-1.1965436935424805,10.252449035644531,-11.448992729187012,True
2667688314643766954,2,0.26883769035339355,9.701286315917969,-9.432448625564575,True
2714178243688819605,1,-1.3292033672332764,8.18348503112793,-9.512688398361206,True
2712656789689234291,3,-0.16590675711631775,9.792556762695312,-9.95846351981163,True
2757847624681179167,1,0.08198720216751099,9.166895866394043,-9.084908664226532,True
2762760415679414315,1,-0.7073513865470886,9.047101974487305,-9.754453361034393,True
2647238959666026869,2,0.9497165679931641,10.324705123901367,-9.374988555908203,True
2667134324684064615,1,-3.0081193447113037,9.485513687133789,-12.493633031845093,True
2686546474651090795,1,0.2786705195903778,9.259675025939941,-8.981004506349564,True
2687658865641818628,1,-0.02268204092979431,9.465362548828125,-9.48804458975792,True
2736462338663226860,2,0.7198958396911621,9.851977348327637,-9.132081508636475,True
