descendant_id,descendant_bundle_index,stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,n_mass_compatible,n_with_history,n_with_stamp,n_selected,candidate_redshift_p16,candidate_redshift_median,candidate_redshift_p84,selected_delta_ms_median,analogue_centroid_x,analogue_centroid_y,median_cumulative_sfh_distance,best_cumulative_sfh_distance
2664817602683301827,12228,9,0.6,3.8546328900498654,11.153990483782081,2.0,False,720,720,720,5,0.6439999938011169,0.7930000126361847,0.921999990940094,1.5638488638846684,7.808590888977051,5.691086769104004,0.4212548784818974,0.3527409797877865
2664817602683301827,12228,10,0.4,4.3335995602433535,10.9778992247264,1.9814351077253969,False,1141,1141,1141,5,0.5799999833106995,0.7059999704360962,0.8560000061988831,1.7650968407574488,10.64471435546875,6.808615207672119,0.46623671709768666,0.3808986908049208
2664817602683301827,12228,11,0.2,4.804075939490203,10.676869229062419,1.5109587284785473,False,1818,1818,1818,5,0.5120000243186951,0.6060000061988831,0.7900000214576721,1.7398074074268792,16.291793823242188,5.249682903289795,0.5023456782877131,0.3987850666744842
2664817602683301827,12228,12,0.1,5.076059236809785,10.375839233398438,1.2389754311589654,False,1978,1978,1978,5,0.41999998688697815,0.5540000200271606,0.7379999756813049,1.753228896901947,17.72755241394043,6.591452121734619,0.4870561661488144,0.4329345456660494
2664817602683301827,12228,13,0.03,5.452706355440331,9.8529604881181,0.8623283125284189,False,2002,2002,2002,5,0.33000001311302185,0.4300000071525574,0.6100000143051147,1.6231027140978829,19.193836212158203,8.851055145263672,0.5338796546038029,0.48735916343629987
2664817602683301827,12228,14,0.01,5.662919855563789,9.375839233398438,0.6521148124049612,False,1574,1574,1574,5,0.25,0.33000001311302185,0.38999998569488525,1.7718493081294908,19.45646858215332,9.707863807678223,0.649952459798077,0.5984895148822376
2704980524662305190,12232,1,0.99,2.51757218088217,11.060852212724992,2.0,False,943,943,943,5,0.6000000238418579,0.7409999966621399,0.8700000047683716,1.4901504190960542,7.808590888977051,7.58588981628418,0.020938507594449596,0.009718566553058944
2704980524662305190,12232,2,0.98,2.634555804518773,11.056443093819937,2.0,False,954,954,954,5,0.6000000238418579,0.7379999756813049,0.8700000047683716,1.5638488638846684,7.808590888977051,5.691086769104004,0.04420931945122496,0.017235394154442602
2704980524662305190,12232,3,0.97,2.745843182786502,11.051988752393687,2.0,False,963,963,963,5,0.5979999899864197,0.7350000143051147,0.8700000047683716,1.6847534641588218,8.12055778503418,5.691086769104004,0.06571463327979354,0.02126033522019915
2704980524662305190,12232,4,0.96,2.807669294464825,11.04748825116701,2.0,False,977,977,977,5,0.5979999899864197,0.734000027179718,0.8700000047683716,1.6847534641588218,8.12055778503418,5.691086769104004,0.054313872380396956,0.010711111367426227
2704980524662305190,12232,5,0.95,2.8743528626680015,11.042940623416289,2.0,False,986,986,986,5,0.593999981880188,0.7319999933242798,0.8700000047683716,1.6847534641588218,7.999336242675781,5.689403533935547,0.06866635488224584,0.00973742935906101
2704980524662305190,12232,6,0.9,3.1488593212660114,11.019459527566767,2.0,False,1031,1031,1031,5,0.5920000076293945,0.7239999771118164,0.862720000743866,1.6847534641588218,7.999336242675781,5.689403533935547,0.1311196660958749,0.0321380344654602
2704980524662305190,12232,7,0.85,3.3754278662857446,10.994635943841734,2.0,False,1096,1096,1096,5,0.5899999737739563,0.7139999866485596,0.8579999804496765,1.7651531074789948,9.027257919311523,4.928886413574219,0.18811950215626916,0.0800680919825219
2704980524662305190,12232,8,0.8,3.5817465835849824,10.968307005119385,2.0,False,1175,1175,1175,5,0.5799999833106995,0.699999988079071,0.8539999723434448,1.7650968407574488,10.64471435546875,6.808615207672119,0.18154607207763176,0.0962615017984795
2704980524662305190,12232,9,0.6,4.196942551690515,10.843368268511085,2.0,False,1519,1519,1519,5,0.5400000214576721,0.6600000262260437,0.828000009059906,1.7398074074268792,13.518863677978516,6.984930038452148,0.2953208551135216,0.2618857227330783
2704980524662305190,12232,10,0.4,4.664927202134206,10.667277009455404,1.6685039502095442,False,1836,1836,1836,5,0.5099999904632568,0.6039999723434448,0.7900000214576721,1.7398074074268792,16.291793823242188,5.249682903289795,0.3743310545332085,0.26343253332368644
2704980524662305190,12232,11,0.2,5.146058913375279,10.366247013791423,1.1873722389684707,False,1991,1991,1991,5,0.4099999964237213,0.5519999861717224,0.7400000095367432,1.753228896901947,17.72755241394043,6.591452121734619,0.407108163433361,0.3522350972606359
2704980524662305190,12232,12,0.1,5.4358394145200295,10.065217018127441,0.8975917378237206,False,2031,2031,2031,5,0.33399999141693115,0.5,0.7020000219345093,1.5850754658068387,18.876956939697266,7.571547985076904,0.39934903691809903,0.3579563518745035
2704980524662305190,12232,13,0.03,5.8742553112961255,9.542338272847104,0.45917584104762454,True,1681,1681,1681,5,0.2939999997615814,0.3540000021457672,0.44999998807907104,1.339299803474359,19.45646858215332,9.707863807678223,0.4339626991462542,0.40081422459289706
2704980524662305190,12232,14,0.01,6.09228402967758,9.065217018127441,0.24114712266617033,True,1013,1013,1013,5,0.19200000166893005,0.25200000405311584,0.328000009059906,1.7917470696117683,19.308074951171875,8.773733139038086,0.6776696373921443,0.6616147854535952
2738409891672949920,12250,1,0.99,1.8843650679189894,10.637700242815324,2.0,False,1836,1836,1836,5,0.5,0.6019999980926514,0.7891200065612792,1.4848201458354287,6.599061012268066,6.258959770202637,0.012555189782129782,0.011475418537224346
2738409891672949920,12250,2,0.98,2.175698793352422,10.633291123910269,2.0,False,1846,1846,1846,5,0.49399998784065247,0.6000000238418579,0.7879199886322023,1.369420330182955,9.118851661682129,8.005805969238281,0.010688771064736143,0.0065115499415960235
2738409891672949920,12250,3,0.97,2.309468092981418,10.628836782484019,2.0,False,1845,1845,1845,5,0.4937599909305572,0.6010000109672546,0.7864800143241878,1.3589215050711085,10.19648265838623,6.465214729309082,0.006876309492787889,0.00406110737903981
2738409891672949920,12250,4,0.96,2.425497288748225,10.624336281257342,2.0,False,1856,1856,1856,5,0.492000013589859,0.6000000238418579,0.7900000214576721,1.6360388719926058,9.920254707336426,5.691816806793213,0.007773343662611651,0.004700746642801639
2738409891672949920,12250,5,0.95,2.5113921468718443,10.619788653506621,2.0,False,1860,1860,1860,5,0.49000000953674316,0.6000000238418579,0.7854400038719178,1.666969719417224,10.519746780395508,6.766316890716553,0.006420286911299646,0.0026178408432210435
