galaxy_id,bundle_index,log_stellar_mass,redshift,phz_log_ssfr,phz_delta_ms,sfh_umap_x,sfh_umap_y,n_checkpoints
2772595055666661292,12224,10.605399131774902,0.7300000190734863,-13.048250675201416,-2.751042531809388,0.028202546760439873,13.610862731933594,13
2664817602683301827,12228,11.375839233398438,0.8679999709129333,-11.042418897151947,-0.6091291360871921,-2.155961751937866,14.966845512390137,14
2704980524662305190,12232,11.065217018127441,0.8640000224113464,-11.598643839359283,-1.2627860017887103,-3.807603120803833,12.807197570800781,14
2738409891672949920,12250,10.642065048217773,0.7179999947547913,-10.815458133816719,-0.4948734471724171,-1.5201964378356934,14.651796340942383,13
2676217911663406642,12251,11.36837387084961,0.7799999713897705,-11.317173674702644,-0.8074871698177587,-0.18233203887939453,13.208511352539062,14
2652839304675936895,12259,11.248462677001953,0.8560000061988831,-11.451183527708054,-1.0490724972987455,-2.00234055519104,14.962203979492188,14
2679577709655678334,12260,11.30599308013916,0.8799999952316284,-11.453328356146812,-1.0527436939448633,-4.239284992218018,13.854931831359863,14
2705057175638524018,12280,11.443351745605469,0.8700000047683716,-11.548637747764587,-1.0951801918353978,-3.7734553813934326,14.727174758911133,14
2734059020677717896,12290,10.901924133300781,0.7559999823570251,-10.762374326586723,-0.38763814277939146,0.9826750159263611,13.652711868286133,13
2667092646643158751,12295,11.060784339904785,0.7300000190734863,-11.798607289791107,-1.3456458580991888,-0.8882307410240173,15.465084075927734,14
2726843655679212580,12296,11.072914123535156,0.7480000257492065,-11.58937406539917,-1.1493071210236168,-2.926054000854492,15.14590072631836,14
2651497864638509117,12298,11.571656227111816,0.8140000104904175,-12.171305477619171,-1.6257617081965043,-2.9388511180877686,14.155491828918457,14
2731643812639738527,12303,11.256521224975586,0.8700000047683716,-10.838168293237686,-0.4452349603984139,-1.8988004922866821,15.524704933166504,14
2680537600685485299,12322,11.170391082763672,0.7440000176429749,-10.974914327263832,-0.49794071127461026,-1.2661224603652954,14.7506103515625,14
2688771600639078621,12328,11.333797454833984,0.7279999852180481,-12.272585451602936,-1.7242575122874508,-1.8758177757263184,14.903178215026855,14
2669062558646499134,12330,11.316312789916992,0.7279999852180481,-10.743032217025757,-0.20068937279302068,-4.312160491943359,14.007318496704102,14
2726229021649810069,12331,11.051054000854492,0.7919999957084656,-10.864442080259323,-0.4718544571033846,-3.6270885467529297,11.971450805664062,14
2749243361657050043,12341,10.790494918823242,0.7519999742507935,-10.537913829088211,-0.19732239601859247,-2.853548526763916,14.887170791625977,13
2642584218681387113,12360,10.788965225219727,0.7860000133514404,-15.039676189422607,-4.729400019436559,-1.372083067893982,13.751851081848145,13
2704340570680820772,12361,11.141716957092285,0.7139999866485596,-11.798827409744263,-1.3025743105906389,-2.7615952491760254,14.910386085510254,14
2646020659676612892,12362,10.740147590637207,0.7179999947547913,-10.605907797813416,-0.25161062316858696,-0.5997075438499451,14.672653198242188,13
2700129724639042043,12363,10.943976402282715,0.8619999885559082,-11.788019180297852,-1.4899134582668734,-1.7869499921798706,14.781612396240234,13
2628007497660384800,12371,11.137415885925293,0.7680000066757202,-11.379478260874748,-0.9362062726051473,-2.3433187007904053,13.105266571044922,14
2666646670687598315,12382,10.903458595275879,0.7400000095367432,-11.24691891670227,-0.8570440873761124,-1.7598739862442017,12.664848327636719,13
2684648409677612032,12417,10.897404670715332,0.8240000009536743,-10.558300584554672,-0.2442316583162537,-3.419735908508301,14.26108169555664,13
2662357444671499302,12433,11.32504653930664,0.7919999957084656,-10.864442348480225,-0.3804340403079177,-0.3056506812572479,13.209870338439941,14
2659432817654159653,12441,11.360827445983887,0.7900000214576721,-14.678016662597656,-4.1802121759498645,-2.813173294067383,14.856239318847656,14
2719030206679503975,12442,11.203655242919922,0.7940000295639038,-11.606744110584259,-1.1650517702965222,-3.440871000289917,13.141763687133789,14
2731512280643935213,12455,10.628886222839355,0.7139999866485596,-12.22434401512146,-1.9046504285919794,-1.0638083219528198,11.213766098022461,13
2698667038638114287,12456,11.052592277526855,0.7860000133514404,-10.174854755401611,0.22359005289323564,-1.4413001537322998,10.797694206237793,14
2707532386646723064,12464,11.281927108764648,0.7879999876022339,-12.578159928321838,-2.104860755775507,-3.379920482635498,14.279589653015137,14
2645172643646927939,12467,11.214320182800293,0.8220000267028809,-10.939814805984497,-0.5195452763473606,-1.9472970962524414,15.664451599121094,14
2709843708642855440,12478,10.937175750732422,0.7139999866485596,-10.65058347582817,-0.2247506796992097,0.49808740615844727,12.104904174804688,13
2657933245668373558,12484,11.350495338439941,0.7879999876022339,-12.578159928321838,-2.081946428778194,-2.2877109050750732,13.28572940826416,14
2725569386656146496,12495,11.20805835723877,0.8159999847412109,-10.97673413157463,-0.5532493916783455,-2.726125478744507,14.787341117858887,14
2706216789681840879,12507,10.97158432006836,0.7799999713897705,-10.632388800382614,-0.2557194032785933,-1.6689205169677734,12.64455795288086,13
2724875533659440642,12513,10.823221206665039,0.828000009059906,-10.450323939323425,-0.16400356492562074,-1.8035199642181396,12.4148588180542,13
2653583090664760657,12518,11.196322441101074,0.7279999852180481,-12.212063908576965,-1.710794407761726,-0.6524902582168579,14.91922378540039,14
2772359603664349624,12529,11.248796463012695,0.8180000185966492,-10.919675439596176,-0.4844979604454146,-2.9120166301727295,15.118936538696289,14
2758158652663348507,12542,11.351648330688477,0.8119999766349792,-12.171305537223816,-1.6967392371477836,-3.664592981338501,14.81226921081543,14
2638457778642825960,12547,11.31147289276123,0.7900000214576721,-12.162728250026703,-1.6814043214201262,-2.197592258453369,15.684134483337402,14
2653087069650859699,12571,10.850273132324219,0.800000011920929,-10.504472106695175,-0.18573563455591968,-0.17926959693431854,13.210943222045898,13
2666619030645428345,12611,11.35684585571289,0.75,-11.584854155778885,-1.0503318522145428,-3.5357460975646973,14.282297134399414,14
2750414024644663164,12634,11.169038772583008,0.7300000190734863,-10.911786556243896,-0.4217993635881673,-1.066260814666748,15.845088958740234,14
2697552551679592218,12649,11.249743461608887,0.7799999713897705,-11.31717362999916,-0.8472559998263028,-0.6035807132720947,15.021764755249023,14
2727442710661545906,12658,11.119210243225098,0.7919999957084656,-10.979654803872108,-0.5643260856452527,-0.15581992268562317,14.755725860595703,14
2689600019642851091,12673,11.268575668334961,0.8700000047683716,-11.318461637943983,-0.9216232374709655,-2.6163623332977295,13.853404998779297,14
2767441897665918507,12674,11.350131034851074,0.8679999709129333,-10.946907013654709,-0.5219516166483184,-4.481446266174316,13.687507629394531,14
2756605518651241652,12685,11.244196891784668,0.7919999957084656,-10.97965481877327,-0.5226229027375743,-1.6056491136550903,14.55017375946045,14
2720120369641440118,12695,11.01170825958252,0.8299999833106995,-10.991607999429107,-0.6449528159676806,-0.1503852754831314,13.56282901763916,14
2741522644674789966,12707,11.349767684936523,0.8460000157356262,-10.835757672786713,-0.39199978151173875,-3.382351875305176,15.175718307495117,14
2710895060686496419,12713,11.08112907409668,0.7319999933242798,-11.281915560364723,-0.823909494507039,-1.2833633422851562,15.929522514343262,14
2754059547666423420,12716,11.105372428894043,0.722000002861023,-12.139754056930542,-1.6638146898324506,-1.8802597522735596,15.756351470947266,14
2717767144682861418,12719,10.971014022827148,0.734000027179718,-11.458459556102753,-1.0399635212142857,-2.9891629219055176,14.063675880432129,13
2637822639662459400,12722,11.074836730957031,0.8700000047683716,-11.790562868118286,-1.4564866899392093,-2.24493145942688,14.194596290588379,14
2757630778655820073,12729,10.87572956085205,0.8539999723434448,-10.649871528148651,-0.36752537486960757,-2.6826119422912598,13.796600341796875,13
2640968143659656263,12732,11.375873565673828,0.7260000109672546,-13.121584177017212,-2.55684782204427,-0.21275879442691803,14.852441787719727,14
2731319705655869208,12746,11.180999755859375,0.7120000123977661,-11.691741108894348,-1.1799802493643505,-3.010850191116333,15.47661304473877,14
2645236265664081657,12749,11.151055335998535,0.7879999876022339,-12.577472686767578,-2.1479086173452706,-2.4127159118652344,14.472472190856934,14
2630634896670082685,12752,11.052791595458984,0.7879999876022339,-12.578159928321838,-2.1814339166030057,-0.7731239795684814,15.071479797363281,14
2713443559641860744,12774,10.930312156677246,0.7200000286102295,-10.739245146512985,-0.32148380541203336,-3.084421396255493,14.801970481872559,13
2640586025666967651,12787,11.152674674987793,0.7900000214576721,-10.755175441503525,-0.32687768928740424,-2.5762319564819336,13.466204643249512,14
2674563424647528695,12795,11.032700538635254,0.75,-11.584854364395142,-1.1603018954440327,-2.0789408683776855,15.216964721679688,14
2751720814669870640,12814,11.002655029296875,0.7459999918937683,-10.679707050323486,-0.26163873651229663,-2.278224468231201,13.227165222167969,14
